CENTRO;EQUIPAMENTO;TIPO;MODELO;DESCRIÇÃO;RACK;SLOT;PA;NUM. SÉRIE;VERSÃO SW
SITE095   ;PRT01.SITE095       ;CHASSIS;8818                ;ROTEADOR CISCO 8818                               ;;;;FOX2613P2RA;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;8818                ;Cisco 8818 18-slot Chassis                        ;0;;;FOX2613P2RA;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Backup Chassis Idprom                             ;0;;;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510F04;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EHA;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103HS;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255109W8;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EHA;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103EJ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;IOFPGA Golden region                              ;0;0;0;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EEW;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EFP;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103GA;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;LC Aldrin ETHSW Upgrade region                    ;0;0;0;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Golden BIOS                                       ;0;0;0;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Primary BIOS                                      ;0;0;0;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EJR;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EG8;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103DK;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510F04;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510B72;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510E2C;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS2551096C;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103FD;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510B72;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EJ9;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103PZ;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255109X9;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103DK;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS2551096C;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;LC-SW Control Ethernet Switch                     ;0;0;0;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255105ZT;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EJR;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255109W8;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EJQ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EFG;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;8800-rp             ;Cisco 8800 Route Processor                        ;0;0;0;FOC2524NN5Q;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103FW;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510361;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Golden BIOS                                       ;0;0;0;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Zenith Golden region                              ;0;0;0;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Zenith Upgrade region                             ;0;0;0;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Primary BIOS                                      ;0;0;0;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103EJ;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103EZ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EFP;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EDS;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255105ZT;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Onboard Flash                                     ;0;0;0;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103K4;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510E1N;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103PC;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EBT;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255105UL;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EEW;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510F1G;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510ETM;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;IOFPGA Upgrade region                             ;0;0;0;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;8800-lc-48h         ;Cisco 8800 48x100GE QSFP28 Line Card              ;0;0;0;FOC2551NDCN;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103FW;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255105V9;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255109CA;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103HS;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS2551095D;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255105UL;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EFG;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103NM;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510F1G;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255105V9;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EL2;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510361;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;8800-lc-48h         ;Cisco 8800 48x100GE QSFP28 Line Card              ;0;0;0;FOC2551NDCN;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Controller FPGA Module                     ;0;0;0;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103PC;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255109YU;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510BCC;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EFE;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510F4X;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255109ZN;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103GA;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510ETM;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EKA;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103FD;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;ASIC Slice Module                                 ;0;0;0;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103K4;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS2551061A;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510A08;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510F30;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EJQ;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510E2C;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EG8;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255109CA;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510BCC;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EDS;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103JJ;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EGR;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;RP-SW Control Ethernet Switch                     ;0;0;0;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103EZ;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;8800-rp             ;Cisco 8800 Route Processor                        ;0;0;0;FOC2524NN5Q;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510F30;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EJ9;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510F4X;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255109X9;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EFE;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;LC Aldrin ETHSW Golden region                     ;0;0;0;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EL2;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;LC Daughter Board                                 ;0;0;0;N/A        ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EGR;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Motherboard Module                                ;0;0;0;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255109ZN;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103JJ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510E1N;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EBT;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510EKA;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS2551095D;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103PZ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Onboard Flash                                     ;0;0;0;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255109YU;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS2551061A;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS25510A08;7.5.3                         
SITE095   ;PRT01.SITE095       ;MÓDULO ;qsfp-100g-lr4-s     ;Cisco QSFP28 100G LR4 Pluggable Optics Module     ;0;0;0;FNS255103NM;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;ASIC Slice Module                                 ;0;0;1;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Aikido x86 FPGA Golden region                     ;0;0;86;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Aikido x86 TAM FW Golden region                   ;0;0;86;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Aikido x86 TAM FW Upgrade region                  ;0;0;86;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Aikido x86 FPGA upgrade region                    ;0;0;86;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;280;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;281;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;282;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;283;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;284;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;285;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;286;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;287;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;288;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;289;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Processor Module                                  ;0;0;1530;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Processor Module                                  ;0;0;1530;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2810;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2811;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2812;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2813;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2814;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2815;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2816;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2817;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2818;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2819;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2820;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2821;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2822;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2823;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2824;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2825;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2826;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2827;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2828;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2829;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2830;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2831;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2832;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2833;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2834;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2835;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2836;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2837;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2838;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2839;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2840;NULL       ;NULL                          
SITE095   ;PRT01.SITE095       ;MÓDULO ;n/a                 ;Optics Port Module                                ;0;0;2841;NULL       ;NULL                          
