CENTRO;EQUIPAMENTO;TIPO;MODELO;DESCRIÇÃO;RACK;SLOT;PA;NUM. SÉRIE;VERSÃO SW
SITE006   ;PPE01.SITE006       ;CHASSIS;CRS-16              ;ROTEADOR CISCO CRS-16                             ;;;;FXS1812Q081;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-16-fantray      ;CRS 16 Slots Fan Tray for CRS-16/S-B              ;0;;;FXS1814Q1Y7;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181600L4;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181502J4;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181600M4;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-16-pwrsh-dc     ;CRS 16 Slots DC Power Shelf for CRS-16/S-B        ;0;;;FXS1815Q0PE;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181600PQ;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181600QE;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181502NX;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181600Q2;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181600GP;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-16-pwrsh-dc     ;CRS 16 Slots DC Power Shelf for CRS-16/S-B        ;0;;;FXS1815Q0P4;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181600UT;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181600QN;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181600DG;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-16-fantray      ;CRS 16 Slots Fan Tray for CRS-16/S-B              ;0;;;FXS1816Q2EM;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181600K4;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-16-lcc-b        ;CRS 16 Slots Line Card Chassis for CRS-16/S-B     ;0;;;FXS1812Q081;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-16-alarm-b      ;CRS 16 Slots Alarm Board for CRS-16/S-B           ;0;0;;FXS1816Q226;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-msc-x           ;Cisco CRS Series Modular Services Card 400G       ;0;0;;CAT2047T14U;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-16-fc400/s      ;Cisco CRS Series 16 Slots Fabric Card / Single (40;0;0;;CAT1818T052;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-16-fan-ct       ;CRS Fan Controller for CRS-16/S-B                 ;0;0;;SAL1820SEDR;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;40x10ge-wlo         ;Cisco CRS Series 40x10GbE Interface Module        ;0;0;;CAT1803T0LK;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-16-prp-12g      ;Cisco CRS Series 16 Slots 12 GB Performance Route ;0;0;;SAL1820SEG8;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-16-prp-12g      ;Cisco CRS Series 16 Slots 12 GB Performance Route ;0;1;;SAL1820SEG1;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-16-fan-ct       ;CRS Fan Controller for CRS-16/S-B                 ;0;1;;SAL1820SEEM;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-msc-140g        ;Cisco CRS Series Modular Services Card 140G       ;0;1;;SAL1642PWJW;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;6-10ge-wlo-flex     ;Cisco CRS Series 6x10GbE OTU2 Flex Interface Modul;0;1;;SAL1813P3NL;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-16-fc400/s      ;Cisco CRS Series 16 Slots Fabric Card / Single (40;0;1;;CAT1746T0E3;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-16-alarm-b      ;CRS 16 Slots Alarm Board for CRS-16/S-B           ;0;1;;FXS1816Q21F;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;spa-8x1ge-v2        ;8-port Gigabit Ethernet Shared Port Adapter_V2    ;0;1;1;SAL1805LGNT;NULL                          
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-16-fc400/s      ;Cisco CRS Series 16 Slots Fabric Card / Single (40;0;2;;CAT1746T0DW;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-fp-x            ;Cisco CRS Series Forwarding Processor 400G        ;0;2;;CAT1912T0QQ;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;40x10ge-wlo         ;Cisco CRS Series 40x10GbE Interface Module        ;0;2;;CAT1912T0S0;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-16-fc400/s      ;Cisco CRS Series 16 Slots Fabric Card / Single (40;0;3;;CAT1818T03H;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;4x100ge-lo          ;Cisco CRS Series 4x100GbE Interface Module        ;0;4;;CAT1912T0U7;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-fp-x            ;Cisco CRS Series Forwarding Processor 400G        ;0;4;;CAT1913T033;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-16-fc400/s      ;Cisco CRS Series 16 Slots Fabric Card / Single (40;0;4;;CAT1818T03C;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-16-fc400/s      ;Cisco CRS Series 16 Slots Fabric Card / Single (40;0;5;;CAT1746T0DS;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-16-fc400/s      ;Cisco CRS Series 16 Slots Fabric Card / Single (40;0;6;;CAT1818T03B;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;1x100gbe            ;Cisco CRS Series 1x100GbE Interface Module        ;0;7;;SAL1826VLMU;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-msc-140g        ;Cisco CRS Series Modular Services Card 140G       ;0;7;;SAL1822TN88;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-16-fc400/s      ;Cisco CRS Series 16 Slots Fabric Card / Single (40;0;7;;CAT1746T0DV;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-msc-x           ;Cisco CRS Series Modular Services Card 400G       ;0;8;;CAT1752T05A;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;40x10ge-wlo         ;Cisco CRS Series 40x10GbE Interface Module        ;0;8;;CAT1744T00D;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-fp-x            ;Cisco CRS Series Forwarding Processor 400G        ;0;9;;CAT1913T02T;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;4x100ge-lo          ;Cisco CRS Series 4x100GbE Interface Module        ;0;9;;CAT1912T05M;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-fp-x            ;Cisco CRS Series Forwarding Processor 400G        ;0;12;;CAT2007T0M1;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;4x100ge-lo          ;Cisco CRS Series 4x100GbE Interface Module        ;0;12;;CAT1912T0UU;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;1x100gbe            ;Cisco CRS Series 1x100GbE Interface Module        ;0;13;;SAL1826VLLR;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-msc-140g        ;Cisco CRS Series Modular Services Card 140G       ;0;13;;SAL17110J0W;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-msc-x           ;Cisco CRS Series Modular Services Card 400G       ;0;14;;CAT2303T04N;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;40x10ge-wlo         ;Cisco CRS Series 40x10GbE Interface Module        ;0;14;;CAT1746T061;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;1x100gbe            ;Cisco CRS Series 1x100GbE Interface Module        ;0;15;;SAL1826VLLG;5.3.4                         
SITE006   ;PPE01.SITE006       ;MÓDULO ;crs-msc-140g        ;Cisco CRS Series Modular Services Card 140G       ;0;15;;SAL1819S80S;5.3.4                         
SITE006   ;PPE02.SITE006       ;CHASSIS;CRS-16              ;ROTEADOR CISCO CRS-16                             ;;;;FXS1814Q12S;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-16-fantray      ;CRS 16 Slots Fan Tray for CRS-16/S-B              ;0;;;FXS1816Q0YA;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181600LH;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181600NP;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-16-pwrsh-dc     ;CRS 16 Slots DC Power Shelf for CRS-16/S-B        ;0;;;FXS1815Q0PH;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181600NK;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181600J0;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181600S6;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181502NK;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-16-lcc-b        ;CRS 16 Slots Line Card Chassis for CRS-16/S-B     ;0;;;FXS1814Q12S;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181502GM;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-16-fantray      ;CRS 16 Slots Fan Tray for CRS-16/S-B              ;0;;;FXS1817Q2N8;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181600C9;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181600NQ;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-16-pwrsh-dc     ;CRS 16 Slots DC Power Shelf for CRS-16/S-B        ;0;;;FXS1815Q0P7;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181600K9;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181600LC;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-pm-dc           ;Cisco CRS-1 Series DC Power Module 2100W          ;0;;;DTM181502P6;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-16-fc400/s      ;Cisco CRS Series 16 Slots Fabric Card / Single (40;0;0;;CAT1746T0DX;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-16-fan-ct       ;CRS Fan Controller for CRS-16/S-B                 ;0;0;;SAL1820SEDU;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-16-alarm-b      ;CRS 16 Slots Alarm Board for CRS-16/S-B           ;0;0;;FXS1816Q221;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-msc-x           ;Cisco CRS Series Modular Services Card 400G       ;0;0;;CAT1947T04Y;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-16-prp-12g      ;Cisco CRS Series 16 Slots 12 GB Performance Route ;0;0;;SAL1801JSUN;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;40x10ge-wlo         ;Cisco CRS Series 40x10GbE Interface Module        ;0;0;;CAT1750T09P;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;6-10ge-wlo-flex     ;Cisco CRS Series 6x10GbE OTU2 Flex Interface Modul;0;1;;SAL1814PXVB;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-msc-140g        ;Cisco CRS Series Modular Services Card 140G       ;0;1;;SAL1642PWJF;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-16-alarm-b      ;CRS 16 Slots Alarm Board for CRS-16/S-B           ;0;1;;FXS1816Q21Z;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-16-prp-12g      ;Cisco CRS Series 16 Slots 12 GB Performance Route ;0;1;;SAL1742ETKW;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-16-fan-ct       ;CRS Fan Controller for CRS-16/S-B                 ;0;1;;SAL1820SEDN;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-16-fc400/s      ;Cisco CRS Series 16 Slots Fabric Card / Single (40;0;1;;CAT1746T0F5;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;spa-8x1ge-v2        ;8-port Gigabit Ethernet Shared Port Adapter_V2    ;0;1;1;SAL1740DK4P;NULL                          
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-fp-x            ;Cisco CRS Series Forwarding Processor 400G        ;0;2;;CAT1912T0QM;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;40x10ge-wlo         ;Cisco CRS Series 40x10GbE Interface Module        ;0;2;;CAT1912T0RY;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-16-fc400/s      ;Cisco CRS Series 16 Slots Fabric Card / Single (40;0;2;;CAT1818T049;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-16-fc400/s      ;Cisco CRS Series 16 Slots Fabric Card / Single (40;0;3;;CAT1818T058;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-fp-x            ;Cisco CRS Series Forwarding Processor 400G        ;0;4;;CAT1912T0Q7;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-16-fc400/s      ;Cisco CRS Series 16 Slots Fabric Card / Single (40;0;4;;CAT1746T0G3;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;4x100ge-lo          ;Cisco CRS Series 4x100GbE Interface Module        ;0;4;;CAT1912T0SY;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-16-fc400/s      ;Cisco CRS Series 16 Slots Fabric Card / Single (40;0;5;;CAT1818T04U;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-16-fc400/s      ;Cisco CRS Series 16 Slots Fabric Card / Single (40;0;6;;CAT1745T05Y;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;1x100gbe            ;Cisco CRS Series 1x100GbE Interface Module        ;0;7;;SAL1826VLM4;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-msc-140g        ;Cisco CRS Series Modular Services Card 140G       ;0;7;;SAL1752JJCN;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-16-fc400/s      ;Cisco CRS Series 16 Slots Fabric Card / Single (40;0;7;;CAT1818T03S;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-msc-x           ;Cisco CRS Series Modular Services Card 400G       ;0;8;;CAT1817T049;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;40x10ge-wlo         ;Cisco CRS Series 40x10GbE Interface Module        ;0;8;;CAT1750T0AJ;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-fp-x            ;Cisco CRS Series Forwarding Processor 400G        ;0;9;;CAT1913T023;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;4x100ge-lo          ;Cisco CRS Series 4x100GbE Interface Module        ;0;9;;CAT1912T0UZ;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;1x100gbe            ;Cisco CRS Series 1x100GbE Interface Module        ;0;15;;SAL1826VLLY;5.3.4                         
SITE006   ;PPE02.SITE006       ;MÓDULO ;crs-msc-140g        ;Cisco CRS Series Modular Services Card 140G       ;0;15;;SAL1823U4HQ;5.3.4                         
SITE010   ;LPE01.SITE010       ;CHASSIS;CRS-8               ;ROTEADOR CISCO CRS-8                              ;;;;TBA13260072;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs-8-dc-pem        ;Cisco CRS-1 Series DC Power Entry Module for 8 slo;0;;;TD11313000X;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs-8-lcc-fan-tr    ;Cisco CRS-1 Series Fan Tray for 8 slots LCC       ;0;;;TBM13281093;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs-8-lcc           ;Cisco CRS Series 8 Slots Line Card Chassis        ;0;;;TBA13260072;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs-8-dc-pem        ;Cisco CRS-1 Series DC Power Entry Module for 8 slo;0;;;TD11314000X;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs-8-lcc-fan-tr    ;Cisco CRS-1 Series Fan Tray for 8 slots LCC       ;0;;;TBM13281060;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs-msc-b           ;Cisco CRS-1 Series Modular Services Card revision ;0;0;;SAD1322019G;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs-8-fc140/s       ;Cisco CRS Series 8 Slots Fabric Card / Single (140;0;0;;SAL18422M60;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs1-sip-800        ;Cisco Carrier Routing System SPA Interface Process;0;0;;SAD132102JC;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs-8-prp-12g       ;Cisco CRS Series 8 Slots 12 GB Performance Route P;0;0;;SAL18401U83;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;spa-1x10ge-l-v2     ;Cisco 1-Port 10GE LAN-PHY Shared Port Adapter     ;0;0;0;JAE1325CKN2;NULL                          
SITE010   ;LPE01.SITE010       ;MÓDULO ;spa-8x1ge-v2        ;8-port Gigabit Ethernet Shared Port Adapter_V2    ;0;0;3;JAE140310YO;NULL                          
SITE010   ;LPE01.SITE010       ;MÓDULO ;spa-1x10ge-l-v2     ;Cisco 1-Port 10GE LAN-PHY Shared Port Adapter     ;0;0;5;JAE1327DEGG;NULL                          
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs1-sip-800        ;Cisco Carrier Routing System SPA Interface Process;0;1;;SAD1525020V;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs-8-fc140/s       ;Cisco CRS Series 8 Slots Fabric Card / Single (140;0;1;;SAL18432Q93;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs-msc-b           ;Cisco CRS-1 Series Modular Services Card revision ;0;1;;SAD1529009L;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs-8-prp-12g       ;Cisco CRS Series 8 Slots 12 GB Performance Route P;0;1;;SAL18422ADB;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;spa-1x10ge-l-v2     ;Cisco 1-Port 10GE LAN-PHY Shared Port Adapter     ;0;1;0;JAE152402RL;NULL                          
SITE010   ;LPE01.SITE010       ;MÓDULO ;spa-1x10ge-l-v2     ;Cisco 1-Port 10GE LAN-PHY Shared Port Adapter     ;0;1;2;SAL17131UMC;NULL                          
SITE010   ;LPE01.SITE010       ;MÓDULO ;spa-1x10ge-l-v2     ;Cisco 1-Port 10GE LAN-PHY Shared Port Adapter     ;0;1;3;JAE152403YH;NULL                          
SITE010   ;LPE01.SITE010       ;MÓDULO ;spa-1x10ge-l-v2     ;Cisco 1-Port 10GE LAN-PHY Shared Port Adapter     ;0;1;5;JAE1526005C;NULL                          
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs1-sip-800        ;Cisco Carrier Routing System SPA Interface Process;0;2;;SAD132901KJ;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs-msc-b           ;Cisco CRS-1 Series Modular Services Card revision ;0;2;;SAD13120296;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs-8-fc140/s       ;Cisco CRS Series 8 Slots Fabric Card / Single (140;0;2;;SAL18422M54;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;spa-1x10ge-l-v2     ;Cisco 1-Port 10GE LAN-PHY Shared Port Adapter     ;0;2;0;JAE1219H30G;NULL                          
SITE010   ;LPE01.SITE010       ;MÓDULO ;spa-1x10ge-l-v2     ;Cisco 1-Port 10GE LAN-PHY Shared Port Adapter     ;0;2;2;SAL17131U9F;NULL                          
SITE010   ;LPE01.SITE010       ;MÓDULO ;spa-1x10ge-l-v2     ;Cisco 1-Port 10GE LAN-PHY Shared Port Adapter     ;0;2;3;SAL17131UE6;NULL                          
SITE010   ;LPE01.SITE010       ;MÓDULO ;spa-1x10ge-l-v2     ;Cisco 1-Port 10GE LAN-PHY Shared Port Adapter     ;0;2;5;JAE14280KM9;NULL                          
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs-8-fc140/s       ;Cisco CRS Series 8 Slots Fabric Card / Single (140;0;3;;SAL18422M5Y;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;1x100gbe            ;Cisco CRS Series 1x100GbE Interface Module        ;0;3;;SAL1830XGJD;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs-msc-140g        ;Cisco CRS Series Modular Services Card 140G       ;0;3;;SAL184120YB;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs-msc-b           ;Cisco CRS-1 Series Modular Services Card revision ;0;4;;SAD1423031H;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs1-sip-800        ;Cisco Carrier Routing System SPA Interface Process;0;4;;SAD112208PU;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;spa-1x10ge-l-v2     ;Cisco 1-Port 10GE LAN-PHY Shared Port Adapter     ;0;4;0;JAE14510LHQ;NULL                          
SITE010   ;LPE01.SITE010       ;MÓDULO ;spa-1x10ge-l-v2     ;Cisco 1-Port 10GE LAN-PHY Shared Port Adapter     ;0;4;2;JAE15260GPF;NULL                          
SITE010   ;LPE01.SITE010       ;MÓDULO ;spa-1x10ge-l-v2     ;Cisco 1-Port 10GE LAN-PHY Shared Port Adapter     ;0;4;3;SAL17131SAD;NULL                          
SITE010   ;LPE01.SITE010       ;MÓDULO ;spa-1x10ge-l-v2     ;Cisco 1-Port 10GE LAN-PHY Shared Port Adapter     ;0;4;5;JAE14510LHL;NULL                          
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs-msc-b           ;Cisco CRS-1 Series Modular Services Card revision ;0;5;;SAL16053019;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs1-sip-800        ;Cisco Carrier Routing System SPA Interface Process;0;5;;SAD132800XS;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;spa-1x10ge-l-v2     ;Cisco 1-Port 10GE LAN-PHY Shared Port Adapter     ;0;5;0;JAE141106DO;NULL                          
SITE010   ;LPE01.SITE010       ;MÓDULO ;spa-1x10ge-l-v2     ;Cisco 1-Port 10GE LAN-PHY Shared Port Adapter     ;0;5;2;JAE141106DT;NULL                          
SITE010   ;LPE01.SITE010       ;MÓDULO ;spa-1x10ge-l-v2     ;Cisco 1-Port 10GE LAN-PHY Shared Port Adapter     ;0;5;5;JAE1327DECI;NULL                          
SITE010   ;LPE01.SITE010       ;MÓDULO ;1x100gbe            ;Cisco CRS Series 1x100GbE Interface Module        ;0;6;;SAL1830XGJB;4.3.1                         
SITE010   ;LPE01.SITE010       ;MÓDULO ;crs-msc-140g        ;Cisco CRS Series Modular Services Card 140G       ;0;6;;SAL184120YS;4.3.1                         
SITE026   ;LPE01.SITE026       ;CHASSIS;CRS-8               ;ROTEADOR CISCO CRS-8                              ;;;;TBA13250077;4.1.2                         
SITE026   ;LPE01.SITE026       ;MÓDULO ;crs-8-lcc-fan-tr    ;Cisco CRS-1 Series Fan Tray for 8 slots LCC       ;0;;;TBM13184865;4.1.2                         
SITE026   ;LPE01.SITE026       ;MÓDULO ;crs-8-lcc-fan-tr    ;Cisco CRS-1 Series Fan Tray for 8 slots LCC       ;0;;;TBM13184869;4.1.2                         
SITE026   ;LPE01.SITE026       ;MÓDULO ;crs-8-lcc           ;Cisco CRS Series 8 Slots Line Card Chassis        ;0;;;TBA13250077;4.1.2                         
SITE026   ;LPE01.SITE026       ;MÓDULO ;crs-8-dc-pem        ;Cisco CRS-1 Series DC Power Entry Module for 8 slo;0;;;TD11319001G;4.1.2                         
SITE026   ;LPE01.SITE026       ;MÓDULO ;crs-8-dc-pem        ;Cisco CRS-1 Series DC Power Entry Module for 8 slo;0;;;TD11314000J;4.1.2                         
SITE026   ;LPE01.SITE026       ;MÓDULO ;crs-8-rp            ;Cisco CRS-1 Series 8 Slots Route Processor        ;0;0;;SAD130600M2;4.1.2                         
SITE026   ;LPE01.SITE026       ;MÓDULO ;crs1-sip-800        ;Cisco Carrier Routing System SPA Interface Process;0;0;;SAL1812NRWG;4.1.2                         
SITE026   ;LPE01.SITE026       ;MÓDULO ;crs-8-fc/s          ;Cisco CRS-1 Series 8 Slots Fabric Card/Single     ;0;0;;SAD1326014B;4.1.2                         
SITE026   ;LPE01.SITE026       ;MÓDULO ;crs-msc-b           ;Cisco CRS-1 Series Modular Services Card revision ;0;0;;SAD122803U3;4.1.2                         
SITE026   ;LPE01.SITE026       ;MÓDULO ;spa-1x10ge-l-v2     ;Cisco 1-Port 10GE LAN-PHY Shared Port Adapter     ;0;0;0;SAL1637MFN0;NULL                          
SITE026   ;LPE01.SITE026       ;MÓDULO ;spa-1x10ge-l-v2     ;Cisco 1-Port 10GE LAN-PHY Shared Port Adapter     ;0;0;2;JAE1325CKHR;NULL                          
